"GeneID"	"Cluster"
"1445"	"TDP2"	"cluster1"
"1446"	"TPM1"	"cluster1"
"1447"	"NDFIP1"	"cluster1"
"1448"	"RAB4A"	"cluster1"
"1449"	"GHITM"	"cluster1"
"1450"	"PIK3CB"	"cluster1"
"1451"	"EIF4A2"	"cluster1"
"1452"	"NKIRAS1"	"cluster1"
"1453"	"SLC25A23"	"cluster1"
"1454"	"ARF3"	"cluster1"
"1455"	"PFKM"	"cluster1"
"1456"	"MAPRE2"	"cluster1"
"1457"	"PPP2R2B"	"cluster1"
"1458"	"REEP5"	"cluster1"
"1459"	"FBXL17"	"cluster1"
"1460"	"SERINC1"	"cluster1"
"1461"	"DNAJB14"	"cluster1"
"1462"	"MAP9"	"cluster1"
"1463"	"ANXA7"	"cluster1"
"1464"	"APH1B"	"cluster1"
"1465"	"RHBDD1"	"cluster1"
"1466"	"TTLL4"	"cluster1"
"1467"	"AHCYL2"	"cluster1"
"1468"	"SCRN1"	"cluster1"
"1469"	"ATP13A4"	"cluster1"
"1470"	"RORA"	"cluster1"
"1471"	"IFFO2"	"cluster1"
"1472"	"TMEM200C"	"cluster1"
"1473"	"SEMA4B"	"cluster1"
"1474"	"ARHGEF17"	"cluster1"
"1475"	"PLEC"	"cluster1"
"1476"	"ABLIM3"	"cluster1"
"1477"	"GRHL3"	"cluster1"
"1478"	"ADGRB1"	"cluster1"
"1479"	"RAC3"	"cluster1"
"1480"	"NKAIN4"	"cluster1"
"1481"	"OLIG1"	"cluster1"
"1482"	"TNFRSF13C"	"cluster1"
"1483"	"KCND2"	"cluster1"
"1484"	"SYT6"	"cluster1"
"1485"	"IGFBPL1"	"cluster1"
"1486"	"PRKG2"	"cluster1"
"1487"	"EYA1"	"cluster1"
"1488"	"NXPH1"	"cluster1"
"1489"	"USP43"	"cluster1"
"1490"	"DLL1"	"cluster1"
"1491"	"RPRM"	"cluster1"
"1492"	"BRINP3"	"cluster1"
"1493"	"SLITRK2"	"cluster1"
"1494"	"TMEM132C"	"cluster1"
"1495"	"MOB3B"	"cluster1"
"1496"	"CTNNA3"	"cluster1"
"1497"	"FAM107B"	"cluster1"
"1498"	"PCSK6"	"cluster1"
"1499"	"FRMPD3"	"cluster1"
"1500"	"ZBED3"	"cluster1"
"1501"	"ZNF609"	"cluster1"
"1502"	"PBLD"	"cluster1"
"1503"	"DHFR2"	"cluster1"
"1504"	"PRKCA"	"cluster1"
"1505"	"TMED8"	"cluster1"
"1506"	"GKAP1"	"cluster1"
"1507"	"INPP1"	"cluster1"
"1508"	"LDHB"	"cluster1"
"1509"	"HMGN5"	"cluster1"
"1510"	"TCEAL3"	"cluster1"
"1511"	"PDE8B"	"cluster1"
"1512"	"PRUNE2"	"cluster1"
"1513"	"AKNA"	"cluster1"
"1514"	"IFIT2"	"cluster1"
"1515"	"NDST4"	"cluster1"
"1516"	"ADAMTS20"	"cluster1"
"1517"	"GLRA3"	"cluster1"
"1518"	"C11orf98"	"cluster1"
"1519"	"TAF1D"	"cluster1"
"1520"	"GADD45G"	"cluster1"
"1521"	"MTHFD2"	"cluster1"
"1522"	"LUZP2"	"cluster1"
"1523"	"SSTR5"	"cluster1"
"1524"	"VIPR2"	"cluster1"
"1525"	"NUDT11"	"cluster1"
"1526"	"FGF12"	"cluster1"
"1527"	"ZNF804A"	"cluster1"
"1528"	"GDF10"	"cluster1"
"1529"	"GREB1L"	"cluster1"
"1530"	"LMX1A"	"cluster1"
"1531"	"C14orf180"	"cluster1"
"1532"	"FHIT"	"cluster1"
"1533"	"SLC22A3"	"cluster1"
"1534"	"CA8"	"cluster1"
"1535"	"PDZRN4"	"cluster1"
"1536"	"SGCZ"	"cluster1"
"1537"	"DCC"	"cluster1"
"1538"	"ADAMTS17"	"cluster1"
"1539"	"LHX4"	"cluster1"
"1540"	"LRRN2"	"cluster1"
"1541"	"ATP2B4"	"cluster1"
"1542"	"ZC3H11A"	"cluster1"
"1543"	"GRHL1"	"cluster1"
"1544"	"VSTM4"	"cluster1"
"1545"	"KBTBD13"	"cluster1"
"1546"	"PCDHGA6"	"cluster1"
"1547"	"PCDHGA1"	"cluster1"
"1548"	"PCDHGA8"	"cluster1"
"1549"	"SEBOX"	"cluster1"
"1550"	"PCDHGA2"	"cluster1"
"1551"	"EDA"	"cluster1"
"1552"	"CEP126"	"cluster1"
"1553"	"CNGA4"	"cluster1"
"1554"	"TCTE1"	"cluster1"
"1555"	"NMBR"	"cluster1"
"1556"	"CYP7B1"	"cluster1"
"1557"	"GABRB1"	"cluster1"
"1558"	"NHSL2"	"cluster1"
"1559"	"PCDHA10"	"cluster1"
"1560"	"DMGDH"	"cluster1"
"1561"	"PCDHGA4"	"cluster1"
"1562"	"CCL27"	"cluster1"
"1563"	"SMIM35"	"cluster1"
"1564"	"MAGEE2"	"cluster1"
"1565"	"HNF1B"	"cluster1"
"1566"	"MYLK3"	"cluster1"
"1567"	"CYP4B1"	"cluster1"
"1568"	"GPR142"	"cluster1"
"1569"	"PCDHB4"	"cluster1"
"1570"	"SLC9A3R2"	"cluster1"
"1571"	"HRC"	"cluster1"
"1572"	"TINAGL1"	"cluster1"
"1573"	"ISM1"	"cluster1"
"1574"	"ABCB1"	"cluster1"
"1575"	"EDN3"	"cluster1"
"1576"	"CD8B2"	"cluster1"
"1577"	"QRFPR"	"cluster1"
"1578"	"BAALC"	"cluster1"
"1579"	"TIMP4"	"cluster1"
"1580"	"RAMP1"	"cluster1"
"1581"	"ABHD12"	"cluster1"
"1582"	"DDT"	"cluster1"
"1583"	"TSPAN33"	"cluster1"
"1584"	"AIG1"	"cluster1"
"1585"	"LMBRD1"	"cluster1"
"1586"	"EPOR"	"cluster1"
"1587"	"LTBP3"	"cluster1"
"1588"	"PLEKHH3"	"cluster1"
"1589"	"PROCA1"	"cluster1"
"1590"	"ATP6AP1L"	"cluster1"
"1591"	"TBX6"	"cluster1"
"1592"	"ZCWPW1"	"cluster1"
"1593"	"ZRSR2"	"cluster1"
"1594"	"ANKMY1"	"cluster1"
"1595"	"USP40"	"cluster1"
"1596"	"NUDT17"	"cluster1"
"1597"	"ACAP1"	"cluster1"
"1598"	"C9orf50"	"cluster1"
"1599"	"GALT"	"cluster1"
"1600"	"P4HTM"	"cluster1"
"1601"	"C3orf18"	"cluster1"
"1602"	"PARP3"	"cluster1"
"1603"	"CA14"	"cluster1"
"1604"	"MYLK2"	"cluster1"
"1605"	"SLC38A5"	"cluster1"
"1606"	"SKA2"	"cluster1"
"1607"	"FAM181B"	"cluster1"
"1608"	"SOX2"	"cluster1"
"1609"	"DUT"	"cluster1"
"1610"	"EMG1"	"cluster1"
"1611"	"ING4"	"cluster1"
"1612"	"NUDCD2"	"cluster1"
"1613"	"RBMX2"	"cluster1"
"1614"	"UBE3D"	"cluster1"
"1615"	"GRHPR"	"cluster1"
"1616"	"RPL36AL"	"cluster1"
"1617"	"RPL23"	"cluster1"
"1618"	"RPL24"	"cluster1"
"1619"	"LAMA3"	"cluster1"
"1620"	"MYO18B"	"cluster1"
"1621"	"GLP1R"	"cluster1"
"1622"	"ALPL"	"cluster1"
"1623"	"DAND5"	"cluster1"
"1624"	"LCAT"	"cluster1"
"1625"	"CMBL"	"cluster1"
"1626"	"HKDC1"	"cluster1"
"1627"	"IGKV1D.8"	"cluster1"
"1628"	"CHRNA7"	"cluster1"
"1629"	"GLRA1"	"cluster1"
"1630"	"VWC2L"	"cluster1"
"1631"	"HCRTR1"	"cluster1"
"1632"	"PTGFR"	"cluster1"
"1633"	"HAPLN1"	"cluster1"
"1634"	"DGKK"	"cluster1"
"1635"	"MYO16"	"cluster1"
"1636"	"ASGR1"	"cluster1"
"1637"	"ASIC4"	"cluster1"
"1638"	"SAPCD2"	"cluster1"
"1639"	"MYT1"	"cluster1"
"1640"	"SEZ6L"	"cluster1"
"1641"	"KIF26A"	"cluster1"
"1642"	"VAX2"	"cluster1"
"1643"	"MYH7"	"cluster1"
"1644"	"P2RX6"	"cluster1"
"1645"	"STARD10"	"cluster1"
"1646"	"IFITM10"	"cluster1"
"1647"	"CRTAC1"	"cluster1"
"1648"	"BMP2"	"cluster1"
"1649"	"NOG"	"cluster1"
"1650"	"PCDHA1"	"cluster1"
"1651"	"GRID2IP"	"cluster1"
"1652"	"ASCL5"	"cluster1"
"1653"	"FRMPD1"	"cluster1"
"1654"	"TRPC3"	"cluster1"
"1655"	"DUSP9"	"cluster1"
"1656"	"FAM155B"	"cluster1"
"1657"	"MAGEL2"	"cluster1"
"1658"	"SHF"	"cluster1"
"1659"	"KCNQ2"	"cluster1"
"1660"	"LINGO1"	"cluster1"
"1661"	"DPYSL4"	"cluster1"
"1662"	"GNG4"	"cluster1"
"1663"	"CELSR3"	"cluster1"
"1664"	"MAST1"	"cluster1"
"1665"	"KCNK10"	"cluster1"
"1666"	"SMIM32"	"cluster1"
"1667"	"PCDH20"	"cluster1"
"1668"	"ST3GAL5"	"cluster1"
"1669"	"GRIN3A"	"cluster1"
"1670"	"KCNIP2"	"cluster1"
"1671"	"KCNJ11"	"cluster1"
"1672"	"NMNAT2"	"cluster1"
"1673"	"ST8SIA3"	"cluster1"
"1674"	"NRSN1"	"cluster1"
"1675"	"CHGB"	"cluster1"
"1676"	"SCRT1"	"cluster1"
"1677"	"ACTL6B"	"cluster1"
"1678"	"AMER3"	"cluster1"
"1679"	"LRRTM4"	"cluster1"
"1680"	"SLC7A14"	"cluster1"
"1681"	"GABRA3"	"cluster1"
"1682"	"FAM155A"	"cluster1"
"1683"	"CACNG2"	"cluster1"
"1684"	"KCNK3"	"cluster1"
"1685"	"INSM2"	"cluster1"
"1686"	"TMEM63C"	"cluster1"
"1687"	"XKR4"	"cluster1"
"1688"	"CA10"	"cluster1"
"1689"	"SLC1A1"	"cluster1"
"1690"	"LRRTM1"	"cluster1"
"1691"	"RAB9B"	"cluster1"
"1692"	"SLC8A3"	"cluster1"
"1693"	"NOTUM"	"cluster1"
"1694"	"HBQ1"	"cluster1"
"1695"	"RASL10A"	"cluster1"
"1696"	"SSTR2"	"cluster1"
"1697"	"MAPK12"	"cluster1"
"1698"	"RPS6KL1"	"cluster1"
"1699"	"SPIRE2"	"cluster1"
"1700"	"SNX32"	"cluster1"
"1701"	"TBKBP1"	"cluster1"
"1702"	"RGS11"	"cluster1"
"1703"	"SH3GLB2"	"cluster1"
"1704"	"TRIM17"	"cluster1"
"1705"	"CORO6"	"cluster1"
"1706"	"MYH7B"	"cluster1"
"1707"	"BAIAP2L2"	"cluster1"
"1708"	"HSF4"	"cluster1"
"1709"	"GREB1"	"cluster1"
"1710"	"NTM"	"cluster1"
"1711"	"PTPRD"	"cluster1"
"1712"	"GRK3"	"cluster1"
"1713"	"PCDH7"	"cluster1"
"1714"	"ADGRB3"	"cluster1"
"1715"	"NRXN1"	"cluster1"
"1716"	"PTPRT"	"cluster1"
"1717"	"SHANK2"	"cluster1"
"1718"	"DAGLA"	"cluster1"
"1719"	"DISP2"	"cluster1"
"1720"	"GALNT16"	"cluster1"
"1721"	"NSMF"	"cluster1"
"1722"	"SOBP"	"cluster1"
"1723"	"PNMA1"	"cluster1"
"1724"	"SLC22A17"	"cluster1"
"1725"	"ABAT"	"cluster1"
"1726"	"LRP4"	"cluster1"
"1727"	"ACSL6"	"cluster1"
"1728"	"SLC6A1"	"cluster1"
"1729"	"CRY2"	"cluster1"
"1730"	"GABBR1"	"cluster1"
"1731"	"TUB"	"cluster1"
"1732"	"DPP6"	"cluster1"
"1733"	"TMEM178B"	"cluster1"
"1734"	"CDH10"	"cluster1"
"1735"	"NTRK3"	"cluster1"
"1736"	"DNAJC27"	"cluster1"
"1737"	"SMIM13"	"cluster1"
"1738"	"DMXL2"	"cluster1"
"1739"	"WDR17"	"cluster1"
"1740"	"PPP1R9A"	"cluster1"
"1741"	"SYNGAP1"	"cluster1"
"1742"	"MTA3"	"cluster1"
"1743"	"USP27X"	"cluster1"
"1744"	"AKAP11"	"cluster1"
"1745"	"RAPGEF2"	"cluster1"
"1746"	"ATP9A"	"cluster1"
"1747"	"ADAM22"	"cluster1"
"1748"	"HECTD4"	"cluster1"
"1749"	"FAM217B"	"cluster1"
"1750"	"NDRG3"	"cluster1"
"1751"	"CYFIP2"	"cluster1"
"1752"	"EHD3"	"cluster1"
"1753"	"MAP1A"	"cluster1"
"1754"	"SLC9A6"	"cluster1"
"1755"	"BTRC"	"cluster1"
"1756"	"ARHGEF9"	"cluster1"
"1757"	"TSPYL4"	"cluster1"
"1758"	"FAM219A"	"cluster1"
"1759"	"TMEM8B"	"cluster1"
"1760"	"APBB1"	"cluster1"
"1761"	"ATP6V0A1"	"cluster1"
"1762"	"GNAZ"	"cluster1"
"1763"	"NYAP1"	"cluster1"
"1764"	"GNAO1"	"cluster1"
"1765"	"KIF1A"	"cluster1"
"1766"	"MAPK8IP3"	"cluster1"
"1767"	"CASKIN1"	"cluster1"
"1768"	"TSPOAP1"	"cluster1"
"1769"	"SCAMP5"	"cluster1"
"1770"	"MAPK8IP2"	"cluster1"
"1771"	"UNC13A"	"cluster1"
"1772"	"MADD"	"cluster1"
"1773"	"RUSC2"	"cluster1"
"1774"	"ADGRL1"	"cluster1"
"1775"	"CRTC1"	"cluster1"
"1776"	"GPM6A"	"cluster1"
"1777"	"BEX1"	"cluster1"
"1778"	"SERP2"	"cluster1"
"1779"	"RND1"	"cluster1"
"1780"	"NAP1L5"	"cluster1"
"1781"	"TSPAN7"	"cluster1"
"1782"	"CPNE5"	"cluster1"
"1783"	"GRIA1"	"cluster1"
"1784"	"APCDD1"	"cluster1"
"1785"	"EFCAB11"	"cluster1"
"1786"	"CNTD1"	"cluster1"
"1787"	"KLHDC1"	"cluster1"
"1788"	"TRPC1"	"cluster1"
"1789"	"PREX2"	"cluster1"
"1790"	"SLC9A2"	"cluster1"
"1791"	"ANO5"	"cluster1"
"1792"	"GPR155"	"cluster1"
"1793"	"MN1"	"cluster1"
"1794"	"RUNX1T1"	"cluster1"
"1795"	"AFF2"	"cluster1"
"1796"	"RPS6KA6"	"cluster1"
"1797"	"TOX"	"cluster1"
"1798"	"CSMD3"	"cluster1"
"1799"	"MDGA2"	"cluster1"
"1800"	"RNF150"	"cluster1"
"1801"	"RAP2A"	"cluster1"
"1802"	"TTC3"	"cluster1"
"1803"	"GRIA4"	"cluster1"
"1804"	"PHYHIPL"	"cluster1"
"1805"	"GALNT13"	"cluster1"
"1806"	"TNR"	"cluster1"
"1807"	"ALCAM"	"cluster1"
"1808"	"FAM110B"	"cluster1"
"1809"	"SCN3A"	"cluster1"
"1810"	"SCN1A"	"cluster1"
"1811"	"DRP2"	"cluster1"
"1812"	"CACNA1A"	"cluster1"
"1813"	"UNC80"	"cluster1"
"1814"	"MB21D2"	"cluster1"
"1815"	"GRIA3"	"cluster1"
"1816"	"LRRTM2"	"cluster1"
"1817"	"SORCS3"	"cluster1"
"1818"	"GPR158"	"cluster1"
"1819"	"GRID1"	"cluster1"
"1820"	"LRRC4C"	"cluster1"
"1821"	"LRRTM3"	"cluster1"
"1822"	"SUSD4"	"cluster1"
"1823"	"ADGRA1"	"cluster1"
"1824"	"FLRT1"	"cluster1"
"1825"	"NRXN2"	"cluster1"
"1826"	"ARPP21"	"cluster1"
"1827"	"GRIA2"	"cluster1"
"1828"	"LRRC4"	"cluster1"
"1829"	"TMEM121B"	"cluster1"
"1830"	"WNT7B"	"cluster1"
"1831"	"CACNA2D2"	"cluster1"
"1832"	"CUX2"	"cluster1"
"1833"	"SLC1A6"	"cluster1"
"1834"	"GABRB3"	"cluster1"
"1835"	"GNAL"	"cluster1"
"1836"	"TMEM179"	"cluster1"
"1837"	"SPHKAP"	"cluster1"
"1838"	"SSTR1"	"cluster1"
"1839"	"CDR1"	"cluster1"
"1840"	"SH3GL2"	"cluster1"
"1841"	"KCNB1"	"cluster1"
"1842"	"NAP1L3"	"cluster1"
"1843"	"DLGAP1"	"cluster1"
"1844"	"ZC3H12B"	"cluster1"
"1845"	"DNM3"	"cluster1"
"1846"	"REPS2"	"cluster1"
"1847"	"CHRM4"	"cluster1"
"1848"	"MAPK10"	"cluster1"
"1849"	"RTN1"	"cluster1"
"1850"	"KSR2"	"cluster1"
"1851"	"MTMR7"	"cluster1"
"1852"	"NDN"	"cluster1"
"1853"	"PABPC5"	"cluster1"
"1854"	"TRAM1L1"	"cluster1"
"1855"	"GPR27"	"cluster1"
"1856"	"RASGEF1C"	"cluster1"
"1857"	"SLITRK1"	"cluster1"
"1858"	"WASF1"	"cluster1"
"1859"	"VSTM2B"	"cluster1"
"1860"	"NECTIN1"	"cluster1"
"1861"	"CHRNA4"	"cluster1"
"1862"	"ELFN2"	"cluster1"
"1863"	"SHISA7"	"cluster1"
"1864"	"DNAJC12"	"cluster1"
"1865"	"YPEL4"	"cluster1"
"1866"	"FAIM2"	"cluster1"
"1867"	"KCNJ9"	"cluster1"
"1868"	"NCAM2"	"cluster1"
"1869"	"SLITRK5"	"cluster1"
"1870"	"B3GALT2"	"cluster1"
"1871"	"KCTD4"	"cluster1"
"1872"	"OMG"	"cluster1"
"1873"	"PHACTR3"	"cluster1"
"1874"	"MFSD13A"	"cluster1"
"1875"	"RNF112"	"cluster1"
"1876"	"GPR162"	"cluster1"
"1877"	"PIANP"	"cluster1"
"1878"	"CGREF1"	"cluster1"
"1879"	"ZDHHC22"	"cluster1"
"1880"	"DUSP26"	"cluster1"
"1881"	"RIPPLY2"	"cluster1"
"1882"	"FBLL1"	"cluster1"
"1883"	"ATCAY"	"cluster1"
"1884"	"JPH4"	"cluster1"
"1885"	"SEMA6B"	"cluster1"
"1886"	"ATP1A3"	"cluster1"
"1887"	"SPTBN2"	"cluster1"
"1888"	"JPH3"	"cluster1"
"1889"	"SNAP91"	"cluster1"
"1890"	"CCDC149"	"cluster1"
"1891"	"ME3"	"cluster1"
"1892"	"STAMBPL1"	"cluster1"
"1893"	"JADE2"	"cluster1"
"1894"	"SPOCK1"	"cluster1"
"1895"	"TCHH"	"cluster1"
"1896"	"TUSC3"	"cluster1"
"1897"	"VAT1L"	"cluster1"
"1898"	"ECEL1"	"cluster1"
"1899"	"SLC7A8"	"cluster1"
"1900"	"ZBTB7C"	"cluster1"
"1901"	"PKP2"	"cluster1"
"1902"	"SLC13A4"	"cluster1"
"1903"	"SLC5A5"	"cluster1"
"1904"	"UPK1B"	"cluster1"
"1905"	"LEPR"	"cluster1"
"1906"	"TMEM30B"	"cluster1"
"1907"	"DNASE1L3"	"cluster1"
"1908"	"IGKV1D.37"	"cluster1"
"1909"	"EDAR"	"cluster1"
"1910"	"TRHR"	"cluster1"
"1911"	"PLN"	"cluster1"
"1912"	"RNU6.869P"	"cluster1"
"1913"	"KLHL40"	"cluster1"
"1914"	"PCDH11Y"	"cluster1"
"1915"	"SCUBE1"	"cluster1"
"1916"	"C11orf52"	"cluster1"
"1917"	"PCSK9"	"cluster1"
"1918"	"SLCO4A1"	"cluster1"
"1919"	"CSRNP1"	"cluster1"
"1920"	"NR4A1"	"cluster1"
"1921"	"NXPH3"	"cluster1"
"1922"	"BMP7"	"cluster1"
"1923"	"CSPG5"	"cluster1"
"1924"	"NLGN3"	"cluster1"
"1925"	"SYT17"	"cluster1"
"1926"	"ZNF853"	"cluster1"
"1927"	"RASL10B"	"cluster1"
"1928"	"TMEM198"	"cluster1"
"1929"	"CAMK2N2"	"cluster1"
"1930"	"STMN3"	"cluster1"
"1931"	"CCND2"	"cluster1"
"1932"	"KCNAB3"	"cluster1"
"1933"	"PLCXD1"	"cluster1"
"1934"	"TEDC1"	"cluster1"
"1935"	"CEP72"	"cluster1"
"1936"	"KIF22"	"cluster1"
"1937"	"REXO5"	"cluster1"
"1938"	"GRIN2D"	"cluster1"
"1939"	"PRRT4"	"cluster1"
"1940"	"CCDC136"	"cluster1"
"1941"	"EFNB3"	"cluster1"
"1942"	"RTL8C"	"cluster1"
"1943"	"WDR13"	"cluster1"
"1944"	"GPR137"	"cluster1"
"1945"	"CDIPT"	"cluster1"
"1946"	"RPUSD1"	"cluster1"
"1947"	"DACT3"	"cluster1"
"1948"	"GNAS"	"cluster1"
"1949"	"ANKRD13D"	"cluster1"
"1950"	"GGT7"	"cluster1"
"1951"	"FAM189B"	"cluster1"
"1952"	"TRIM46"	"cluster1"
"1953"	"KCTD13"	"cluster1"
"1954"	"CBARP"	"cluster1"
"1955"	"DLGAP4"	"cluster1"
"1956"	"PCDHGB6"	"cluster1"
"1957"	"ZIC4"	"cluster1"
"1958"	"FRG2C"	"cluster1"
"1959"	"PFKFB1"	"cluster1"
"1960"	"ANKDD1A"	"cluster1"
"1961"	"MEIOC"	"cluster1"
"1962"	"SALL3"	"cluster1"
"1963"	"IRGQ"	"cluster1"
"1964"	"KCTD15"	"cluster1"
"1965"	"KLHL41"	"cluster1"
"1966"	"NINL"	"cluster1"
"1967"	"FAM217A"	"cluster1"
"1968"	"ZNF750"	"cluster1"
"1969"	"TRA2A"	"cluster1"
"1970"	"CCDC14"	"cluster1"
"1971"	"PAN2"	"cluster1"
"1972"	"PRPF39"	"cluster1"
"1973"	"TIA1"	"cluster1"
"1974"	"TUBE1"	"cluster1"
"1975"	"CEP95"	"cluster1"
"1976"	"FNBP4"	"cluster1"
"1977"	"PSMG4"	"cluster1"
"1978"	"PPOX"	"cluster1"
"1979"	"ACTR5"	"cluster1"
"1980"	"RGL2"	"cluster1"
"1981"	"GLYCTK"	"cluster1"
"1982"	"SFXN2"	"cluster1"
"1983"	"CLEC2D"	"cluster1"
"1984"	"KLRK1"	"cluster1"
"1985"	"FPGT.TNNI3K"	"cluster1"
"1986"	"TSSK3"	"cluster1"
"1987"	"FAM186B"	"cluster1"
"1988"	"TPCN2"	"cluster1"
"1989"	"RTEL1"	"cluster1"
"1990"	"CENPJ"	"cluster1"
"1991"	"TRO"	"cluster1"
"1992"	"TEKT5"	"cluster1"
"1993"	"AMN"	"cluster1"
"1994"	"ITGB1BP2"	"cluster1"
"1995"	"SNORD104"	"cluster1"
"1996"	"TMEM262"	"cluster1"
"1997"	"CLDN15"	"cluster1"
"1998"	"KMT5C"	"cluster1"
"1999"	"TJAP1"	"cluster1"
"2000"	"FAM193B"	"cluster1"
"2001"	"SLC25A29"	"cluster1"
"2002"	"CCDC116"	"cluster1"
"2003"	"GDPD3"	"cluster1"
"2004"	"GNB3"	"cluster1"
"2005"	"HDAC10"	"cluster1"
"2006"	"ZNF692"	"cluster1"
"2007"	"MAMDC4"	"cluster1"
"2008"	"PIDD1"	"cluster1"
"2009"	"WSB1"	"cluster1"
"2010"	"AP1G2"	"cluster1"
"2011"	"RTEL1.TNFRSF6B"	"cluster1"
"2012"	"ADAMTS10"	"cluster1"
"2013"	"ANKLE1"	"cluster1"
"2014"	"AARSD1"	"cluster1"
"2015"	"CHTF18"	"cluster1"
"2016"	"ACAP3"	"cluster1"
"2017"	"DOT1L"	"cluster1"
"2018"	"HEATR9"	"cluster1"
"2019"	"TRPV1"	"cluster1"
"2020"	"SLC23A1"	"cluster1"
"2021"	"ASB16"	"cluster1"
"2022"	"SNX15"	"cluster1"
"2023"	"SLC34A3"	"cluster1"
"2024"	"SLC9A3"	"cluster1"
"2025"	"FAM166A"	"cluster1"
"2026"	"INHA"	"cluster1"
"2027"	"ITIH3"	"cluster1"
"2028"	"RSPO4"	"cluster1"
"2029"	"SPEG"	"cluster1"
"2030"	"JPH2"	"cluster1"
"2031"	"ORM2"	"cluster1"
"2032"	"PLPPR5"	"cluster1"
"2033"	"SHROOM2"	"cluster1"
"2034"	"HS6ST2"	"cluster1"
"2035"	"DAB1"	"cluster1"
"2036"	"KIF26B"	"cluster1"
"2037"	"SHC3"	"cluster1"
"2038"	"SLC35F1"	"cluster1"
"2039"	"TMEM117"	"cluster1"
"2040"	"PDE4B"	"cluster1"
"2041"	"SEMA5A"	"cluster1"
"2042"	"SHH"	"cluster1"
"2043"	"KCNJ16"	"cluster1"
"2044"	"SHISA6"	"cluster1"
"2045"	"KCNIP1"	"cluster1"
"2046"	"HTRA1"	"cluster1"
"2047"	"DGKG"	"cluster1"
"2048"	"PDZD2"	"cluster1"
"2049"	"ACHE"	"cluster1"
"2050"	"CABP7"	"cluster1"
"2051"	"KREMEN2"	"cluster1"
"2052"	"LRRC26"	"cluster1"
"2053"	"TMEM210"	"cluster1"
"2054"	"RUFY4"	"cluster1"
"2055"	"BLK"	"cluster1"
"2056"	"TSPAN32"	"cluster1"
"2057"	"ARHGAP19.SLIT1"	"cluster1"
"2058"	"CELF6"	"cluster1"
"2059"	"ALOX12B"	"cluster1"
"2060"	"CNTN6"	"cluster1"
"2061"	"CYP51A1"	"cluster1"
"2062"	"LRP1"	"cluster1"
"2063"	"C19orf71"	"cluster1"
"2064"	"TECPR1"	"cluster1"
"2065"	"FAM131B"	"cluster1"
"2066"	"B3GAT1"	"cluster1"
"2067"	"MGAT3"	"cluster1"
"2068"	"C12orf43"	"cluster1"
"2069"	"CES2"	"cluster1"
"2070"	"RAB6A"	"cluster1"
"2071"	"PPME1"	"cluster1"
"2072"	"RNF157"	"cluster1"
"2073"	"ATP2A2"	"cluster1"
"2074"	"PCDH1"	"cluster1"
"2075"	"OSBP2"	"cluster1"
"2076"	"WWC2"	"cluster1"
"2077"	"PTPRE"	"cluster1"
"2078"	"PTPRJ"	"cluster1"
"2079"	"RGS17"	"cluster1"
"2080"	"SLC36A1"	"cluster1"
"2081"	"AHI1"	"cluster1"
"2082"	"SATB2"	"cluster1"
"2083"	"ZNF697"	"cluster1"
"2084"	"ADCY9"	"cluster1"
"2085"	"IRS1"	"cluster1"
"2086"	"ATR"	"cluster1"
"2087"	"GNL3L"	"cluster1"
"2088"	"NME6"	"cluster1"
"2089"	"TRIM32"	"cluster1"
"2090"	"PPTC7"	"cluster1"
"2091"	"SOCS5"	"cluster1"
"2092"	"XRRA1"	"cluster1"
"2093"	"ARMCX5"	"cluster1"
"2094"	"FBXO48"	"cluster1"
"2095"	"CD47"	"cluster1"
"2096"	"GDE1"	"cluster1"
"2097"	"BTBD3"	"cluster1"
"2098"	"DLG1"	"cluster1"
"2099"	"STK39"	"cluster1"
"2100"	"MID2"	"cluster1"
"2101"	"MYLK4"	"cluster1"
"2102"	"TRIQK"	"cluster1"
"2103"	"AQP11"	"cluster1"
"2104"	"RWDD2A"	"cluster1"
"2105"	"PLEKHB2"	"cluster1"
"2106"	"TOMM20"	"cluster1"
"2107"	"MCU"	"cluster1"
"2108"	"SLC35G1"	"cluster1"
"2109"	"CARNMT1"	"cluster1"
"2110"	"CHUK"	"cluster1"
"2111"	"RTL6"	"cluster1"
"2112"	"UBXN2B"	"cluster1"
"2113"	"PLPP6"	"cluster1"
"2114"	"UNC13B"	"cluster1"
"2115"	"SNAP47"	"cluster1"
"2116"	"SRXN1"	"cluster1"
"2117"	"STIM1"	"cluster1"
"2118"	"AP1AR"	"cluster1"
"2119"	"PNPO"	"cluster1"
"2120"	"ATXN1"	"cluster1"
"2121"	"CYLD"	"cluster1"
"2122"	"UHMK1"	"cluster1"
"2123"	"CERS6"	"cluster1"
"2124"	"HERC3"	"cluster1"
"2125"	"KIFAP3"	"cluster1"
"2126"	"MAPK1"	"cluster1"
"2127"	"ZYG11B"	"cluster1"
"2128"	"PLXNA4"	"cluster1"
"2129"	"NRCAM"	"cluster1"
"2130"	"APP"	"cluster1"
"2131"	"MAP1B"	"cluster1"
"2132"	"TACC1"	"cluster1"
"2133"	"ZBTB38"	"cluster1"
"2134"	"PCDHB5"	"cluster1"
"2135"	"PCDHB6"	"cluster1"
"2136"	"ASAH2"	"cluster1"
"2137"	"DNAJB7"	"cluster1"
"2138"	"MLLT11"	"cluster1"
"2139"	"NETO1"	"cluster1"
"2140"	"FGF14"	"cluster1"
