seqnames	start	end	width	strand	cpgIsland	IwtAP2R4a	IwtAP6c	IWTAPB	IAP89	IAP89B	IAPA	log2FoldChange	pvalue	padj	DynamicallyDetected	status	pval2	annot.symbol	annot.type
chr14	67233318	67233850	533	*	chr14_67233318_67233850	0	4.5960950876659	4.10218520667341	16.6354886962889	6.84993216989887	20.198626861277	2.26655819876034	0.0486852163154023	0.270389766596938		DMRs-up	1.31260289602069	Ebf2	mm10_genes_promoters
chr14	67233318	67233850	533	*	chr14_67233318_67233850	0	4.5960950876659	4.10218520667341	16.6354886962889	6.84993216989887	20.198626861277	2.26655819876034	0.0486852163154023	0.270389766596938		DMRs-up	1.31260289602069	NA	mm10_genes_promoters
chr14	67233318	67233850	533	*	chr14_67233318_67233850	0	4.5960950876659	4.10218520667341	16.6354886962889	6.84993216989887	20.198626861277	2.26655819876034	0.0486852163154023	0.270389766596938		DMRs-up	1.31260289602069	Ebf2	mm10_genes_1to5kb
chr14	67233318	67233850	533	*	chr14_67233318_67233850	0	4.5960950876659	4.10218520667341	16.6354886962889	6.84993216989887	20.198626861277	2.26655819876034	0.0486852163154023	0.270389766596938		DMRs-up	1.31260289602069	Ebf2	mm10_genes_5UTRs
chr14	67233318	67233850	533	*	chr14_67233318_67233850	0	4.5960950876659	4.10218520667341	16.6354886962889	6.84993216989887	20.198626861277	2.26655819876034	0.0486852163154023	0.270389766596938		DMRs-up	1.31260289602069	Ebf2	mm10_genes_exons
chr16	18588042	18589039	998	*	chr16_18588042_18589039	0	3.44707131574943	0	4.43613031901037	20.0605156404181	8.58441641604272	3.15568654030116	0.0487351381716777	0.270389766596938		DMRs-up	1.31215779830536	Tbx1	mm10_genes_promoters
chr16	18588042	18589039	998	*	chr16_18588042_18589039	0	3.44707131574943	0	4.43613031901037	20.0605156404181	8.58441641604272	3.15568654030116	0.0487351381716777	0.270389766596938		DMRs-up	1.31215779830536	NA	mm10_genes_1to5kb
chr16	18588042	18589039	998	*	chr16_18588042_18589039	0	3.44707131574943	0	4.43613031901037	20.0605156404181	8.58441641604272	3.15568654030116	0.0487351381716777	0.270389766596938		DMRs-up	1.31215779830536	Tbx1	mm10_genes_1to5kb
chr16	18588042	18589039	998	*	chr16_18588042_18589039	0	3.44707131574943	0	4.43613031901037	20.0605156404181	8.58441641604272	3.15568654030116	0.0487351381716777	0.270389766596938		DMRs-up	1.31215779830536	Tbx1	mm10_genes_introns
chr16	18588042	18589039	998	*	chr16_18588042_18589039	0	3.44707131574943	0	4.43613031901037	20.0605156404181	8.58441641604272	3.15568654030116	0.0487351381716777	0.270389766596938		DMRs-up	1.31215779830536	Tbx1	mm10_genes_intronexonboundaries
chr1	38835801	38836776	976	*	chr1_38835801_38836776	0	0	0	0	8.31777477773434	20.7035925328089	5.25715108862465	0.0489504396982801	0.270729020888791		DMRs-up	1.31024340278466	NA	mm10_genes_promoters
chr1	38835801	38836776	976	*	chr1_38835801_38836776	0	0	0	0	8.31777477773434	20.7035925328089	5.25715108862465	0.0489504396982801	0.270729020888791		DMRs-up	1.31024340278466	Lonrf2	mm10_genes_5UTRs
chr1	38835801	38836776	976	*	chr1_38835801_38836776	0	0	0	0	8.31777477773434	20.7035925328089	5.25715108862465	0.0489504396982801	0.270729020888791		DMRs-up	1.31024340278466	Lonrf2	mm10_genes_exons
chr1	38835801	38836776	976	*	chr1_38835801_38836776	0	0	0	0	8.31777477773434	20.7035925328089	5.25715108862465	0.0489504396982801	0.270729020888791		DMRs-up	1.31024340278466	NA	mm10_genes_exons
chr1	38835801	38836776	976	*	chr1_38835801_38836776	0	0	0	0	8.31777477773434	20.7035925328089	5.25715108862465	0.0489504396982801	0.270729020888791		DMRs-up	1.31024340278466	NA	mm10_genes_intronexonboundaries
chr1	38835801	38836776	976	*	chr1_38835801_38836776	0	0	0	0	8.31777477773434	20.7035925328089	5.25715108862465	0.0489504396982801	0.270729020888791		DMRs-up	1.31024340278466	Lonrf2	mm10_genes_intronexonboundaries
chr1	66862839	66863146	308	*	chr1_66862839_66863146	0	0	45.1240372734075	0	0	0	-6.97637817670241	0.0499761447236902	0.270729020888791		DMRs-down	1.30123724940618	NA	mm10_genes_1to5kb
chr1	66862839	66863146	308	*	chr1_66862839_66863146	0	0	45.1240372734075	0	0	0	-6.97637817670241	0.0499761447236902	0.270729020888791		DMRs-down	1.30123724940618	Acadl	mm10_genes_1to5kb
chr1	66862839	66863146	308	*	chr1_66862839_66863146	0	0	45.1240372734075	0	0	0	-6.97637817670241	0.0499761447236902	0.270729020888791		DMRs-down	1.30123724940618	Acadl	mm10_genes_introns
chr1	72225934	72226218	285	*	chr1_72225934_72226218	0	14.9373090349142	17.7761358955848	0	1.46784260783547	1.51489701459577	-3.3615670081836	0.0498289543978775	0.270729020888791		DMRs-down	1.30251822589329	NA	mm10_genes_promoters
chr2	37793105	37793872	768	*	chr2_37793105_37793872	5.03884610081277	14.9373090349142	10.9391605511291	18.8535538557941	41.0995930193932	28.2780776057878	1.49817879243293	0.0492722116272074	0.270729020888791		DMRs-up	1.30739794359204	Crb2	mm10_genes_1to5kb
chr2	37793105	37793872	768	*	chr2_37793105_37793872	5.03884610081277	14.9373090349142	10.9391605511291	18.8535538557941	41.0995930193932	28.2780776057878	1.49817879243293	0.0492722116272074	0.270729020888791		DMRs-up	1.30739794359204	Crb2	mm10_genes_exons
chr2	37793105	37793872	768	*	chr2_37793105_37793872	5.03884610081277	14.9373090349142	10.9391605511291	18.8535538557941	41.0995930193932	28.2780776057878	1.49817879243293	0.0492722116272074	0.270729020888791		DMRs-up	1.30739794359204	Crb2	mm10_genes_intronexonboundaries
chr2	37793105	37793872	768	*	chr2_37793105_37793872	5.03884610081277	14.9373090349142	10.9391605511291	18.8535538557941	41.0995930193932	28.2780776057878	1.49817879243293	0.0492722116272074	0.270729020888791		DMRs-up	1.30739794359204	Crb2	mm10_genes_3UTRs
chr2	60275382	60275597	216	*	chr2_60275382_60275597	58.7865378428157	66.6433787711556	118.963370993529	21.0716190152992	46.4816825814566	37.3674596933624	-1.20894784748241	0.0488861889713239	0.270729020888791		DMRs-down	1.31081381778293	NA	mm10_genes_exons
chr2	60275382	60275597	216	*	chr2_60275382_60275597	58.7865378428157	66.6433787711556	118.963370993529	21.0716190152992	46.4816825814566	37.3674596933624	-1.20894784748241	0.0488861889713239	0.270729020888791		DMRs-down	1.31081381778293	Cd302	mm10_genes_introns
chr2	60275382	60275597	216	*	chr2_60275382_60275597	58.7865378428157	66.6433787711556	118.963370993529	21.0716190152992	46.4816825814566	37.3674596933624	-1.20894784748241	0.0488861889713239	0.270729020888791		DMRs-down	1.31081381778293	NA	mm10_genes_intronexonboundaries
chr3	69004820	69006319	1500	*	chr3_69004820_69006319	16.7961536693759	12.6392614910812	1.36739506889113	0	1.46784260783547	2.52482835765962	-2.83610252066733	0.0496482050799992	0.270729020888791		DMRs-down	1.3040964478321	Smc4	mm10_genes_promoters
chr3	69004820	69006319	1500	*	chr3_69004820_69006319	16.7961536693759	12.6392614910812	1.36739506889113	0	1.46784260783547	2.52482835765962	-2.83610252066733	0.0496482050799992	0.270729020888791		DMRs-down	1.3040964478321	Ift80	mm10_genes_promoters
chr3	69004820	69006319	1500	*	chr3_69004820_69006319	16.7961536693759	12.6392614910812	1.36739506889113	0	1.46784260783547	2.52482835765962	-2.83610252066733	0.0496482050799992	0.270729020888791		DMRs-down	1.3040964478321	NA	mm10_genes_promoters
chr3	69004820	69006319	1500	*	chr3_69004820_69006319	16.7961536693759	12.6392614910812	1.36739506889113	0	1.46784260783547	2.52482835765962	-2.83610252066733	0.0496482050799992	0.270729020888791		DMRs-down	1.3040964478321	Mir15b	mm10_genes_1to5kb
chr3	69004820	69006319	1500	*	chr3_69004820_69006319	16.7961536693759	12.6392614910812	1.36739506889113	0	1.46784260783547	2.52482835765962	-2.83610252066733	0.0496482050799992	0.270729020888791		DMRs-down	1.3040964478321	Mir16-2	mm10_genes_1to5kb
chr3	69004820	69006319	1500	*	chr3_69004820_69006319	16.7961536693759	12.6392614910812	1.36739506889113	0	1.46784260783547	2.52482835765962	-2.83610252066733	0.0496482050799992	0.270729020888791		DMRs-down	1.3040964478321	Ift80	mm10_genes_1to5kb
chr3	69004820	69006319	1500	*	chr3_69004820_69006319	16.7961536693759	12.6392614910812	1.36739506889113	0	1.46784260783547	2.52482835765962	-2.83610252066733	0.0496482050799992	0.270729020888791		DMRs-down	1.3040964478321	NA	mm10_genes_1to5kb
chr3	69004820	69006319	1500	*	chr3_69004820_69006319	16.7961536693759	12.6392614910812	1.36739506889113	0	1.46784260783547	2.52482835765962	-2.83610252066733	0.0496482050799992	0.270729020888791		DMRs-down	1.3040964478321	Smc4	mm10_genes_5UTRs
chr3	69004820	69006319	1500	*	chr3_69004820_69006319	16.7961536693759	12.6392614910812	1.36739506889113	0	1.46784260783547	2.52482835765962	-2.83610252066733	0.0496482050799992	0.270729020888791		DMRs-down	1.3040964478321	Smc4	mm10_genes_exons
chr3	69004820	69006319	1500	*	chr3_69004820_69006319	16.7961536693759	12.6392614910812	1.36739506889113	0	1.46784260783547	2.52482835765962	-2.83610252066733	0.0496482050799992	0.270729020888791		DMRs-down	1.3040964478321	Smc4	mm10_genes_introns
chr3	69004820	69006319	1500	*	chr3_69004820_69006319	16.7961536693759	12.6392614910812	1.36739506889113	0	1.46784260783547	2.52482835765962	-2.83610252066733	0.0496482050799992	0.270729020888791		DMRs-down	1.3040964478321	Smc4	mm10_genes_intronexonboundaries
chr4	40268291	40268700	410	*	chr4_40268291_40268700	0	0	45.1240372734075	0	0	0	-6.97637817670241	0.0499761447236902	0.270729020888791		DMRs-down	1.30123724940618	Smim27	mm10_genes_1to5kb
chr4	40268291	40268700	410	*	chr4_40268291_40268700	0	0	45.1240372734075	0	0	0	-6.97637817670241	0.0499761447236902	0.270729020888791		DMRs-down	1.30123724940618	Topors	mm10_genes_exons
chr4	40268291	40268700	410	*	chr4_40268291_40268700	0	0	45.1240372734075	0	0	0	-6.97637817670241	0.0499761447236902	0.270729020888791		DMRs-down	1.30123724940618	Topors	mm10_genes_introns
chr4	40268291	40268700	410	*	chr4_40268291_40268700	0	0	45.1240372734075	0	0	0	-6.97637817670241	0.0499761447236902	0.270729020888791		DMRs-down	1.30123724940618	Topors	mm10_genes_intronexonboundaries
chr4	134767495	134768123	629	*	chr4_134767495_134768123	0	0	45.1240372734075	0	0	0	-6.97637817670241	0.0499761447236902	0.270729020888791		DMRs-down	1.30123724940618	Ldlrap1	mm10_genes_exons
chr4	134767495	134768123	629	*	chr4_134767495_134768123	0	0	45.1240372734075	0	0	0	-6.97637817670241	0.0499761447236902	0.270729020888791		DMRs-down	1.30123724940618	Ldlrap1	mm10_genes_introns
chr4	134767495	134768123	629	*	chr4_134767495_134768123	0	0	45.1240372734075	0	0	0	-6.97637817670241	0.0499761447236902	0.270729020888791		DMRs-down	1.30123724940618	Ldlrap1	mm10_genes_intronexonboundaries
chr4	148591174	148592060	887	*	chr4_148591174_148592060	0	0	45.1240372734075	0	0	0	-6.97637817670241	0.0499761447236902	0.270729020888791		DMRs-down	1.30123724940618	Srm	mm10_genes_promoters
chr4	148591174	148592060	887	*	chr4_148591174_148592060	0	0	45.1240372734075	0	0	0	-6.97637817670241	0.0499761447236902	0.270729020888791		DMRs-down	1.30123724940618	Srm	mm10_genes_1to5kb
chr4	148591174	148592060	887	*	chr4_148591174_148592060	0	0	45.1240372734075	0	0	0	-6.97637817670241	0.0499761447236902	0.270729020888791		DMRs-down	1.30123724940618	Srm	mm10_genes_exons
chr4	148591174	148592060	887	*	chr4_148591174_148592060	0	0	45.1240372734075	0	0	0	-6.97637817670241	0.0499761447236902	0.270729020888791		DMRs-down	1.30123724940618	Srm	mm10_genes_introns
chr4	148591174	148592060	887	*	chr4_148591174_148592060	0	0	45.1240372734075	0	0	0	-6.97637817670241	0.0499761447236902	0.270729020888791		DMRs-down	1.30123724940618	Srm	mm10_genes_intronexonboundaries
chr5	135008866	135009832	967	*	chr5_135008866_135009832	1.67961536693759	24.129499210246	1.36739506889113	0	1.46784260783547	0	-4.08335432607768	0.0491255660032424	0.270729020888791		DMRs-down	1.308692432837	Abhd11	mm10_genes_promoters
chr5	135008866	135009832	967	*	chr5_135008866_135009832	1.67961536693759	24.129499210246	1.36739506889113	0	1.46784260783547	0	-4.08335432607768	0.0491255660032424	0.270729020888791		DMRs-down	1.308692432837	Abhd11	mm10_genes_5UTRs
chr5	135008866	135009832	967	*	chr5_135008866_135009832	1.67961536693759	24.129499210246	1.36739506889113	0	1.46784260783547	0	-4.08335432607768	0.0491255660032424	0.270729020888791		DMRs-down	1.308692432837	Abhd11	mm10_genes_exons
chr5	135008866	135009832	967	*	chr5_135008866_135009832	1.67961536693759	24.129499210246	1.36739506889113	0	1.46784260783547	0	-4.08335432607768	0.0491255660032424	0.270729020888791		DMRs-down	1.308692432837	NA	mm10_genes_exons
chr5	135008866	135009832	967	*	chr5_135008866_135009832	1.67961536693759	24.129499210246	1.36739506889113	0	1.46784260783547	0	-4.08335432607768	0.0491255660032424	0.270729020888791		DMRs-down	1.308692432837	Abhd11	mm10_genes_introns
chr5	137787640	137788510	871	*	chr5_137787640_137788510	68.8642300444412	43.6629033328261	46.4914323422986	26.6167819140622	18.1033921633042	30.2979402919155	-1.08211099812116	0.0493892292583807	0.270729020888791		DMRs-down	1.30636775115054	Zcwpw1	mm10_genes_promoters
chr5	137787640	137788510	871	*	chr5_137787640_137788510	68.8642300444412	43.6629033328261	46.4914323422986	26.6167819140622	18.1033921633042	30.2979402919155	-1.08211099812116	0.0493892292583807	0.270729020888791		DMRs-down	1.30636775115054	Mepce	mm10_genes_promoters
chr5	137787640	137788510	871	*	chr5_137787640_137788510	68.8642300444412	43.6629033328261	46.4914323422986	26.6167819140622	18.1033921633042	30.2979402919155	-1.08211099812116	0.0493892292583807	0.270729020888791		DMRs-down	1.30636775115054	NA	mm10_genes_1to5kb
chr5	137787640	137788510	871	*	chr5_137787640_137788510	68.8642300444412	43.6629033328261	46.4914323422986	26.6167819140622	18.1033921633042	30.2979402919155	-1.08211099812116	0.0493892292583807	0.270729020888791		DMRs-down	1.30636775115054	Mepce	mm10_genes_1to5kb
chr5	137787640	137788510	871	*	chr5_137787640_137788510	68.8642300444412	43.6629033328261	46.4914323422986	26.6167819140622	18.1033921633042	30.2979402919155	-1.08211099812116	0.0493892292583807	0.270729020888791		DMRs-down	1.30636775115054	Zcwpw1	mm10_genes_introns
chr5	137787640	137788510	871	*	chr5_137787640_137788510	68.8642300444412	43.6629033328261	46.4914323422986	26.6167819140622	18.1033921633042	30.2979402919155	-1.08211099812116	0.0493892292583807	0.270729020888791		DMRs-down	1.30636775115054	Mepce	mm10_genes_intronexonboundaries
chr7	66427266	66427951	686	*	chr7_66427266_66427951	0	2.29804754383295	1.36739506889113	12.1993583772785	4.89280869278491	8.07945074451079	2.66422900983309	0.0497710908243387	0.270729020888791		DMRs-up	1.30302284079507	Aldh1a3	mm10_genes_promoters
chr7	66427266	66427951	686	*	chr7_66427266_66427951	0	2.29804754383295	1.36739506889113	12.1993583772785	4.89280869278491	8.07945074451079	2.66422900983309	0.0497710908243387	0.270729020888791		DMRs-up	1.30302284079507	Aldh1a3	mm10_genes_1to5kb
chr7	66427266	66427951	686	*	chr7_66427266_66427951	0	2.29804754383295	1.36739506889113	12.1993583772785	4.89280869278491	8.07945074451079	2.66422900983309	0.0497710908243387	0.270729020888791		DMRs-up	1.30302284079507	Aldh1a3	mm10_genes_exons
chr7	66427266	66427951	686	*	chr7_66427266_66427951	0	2.29804754383295	1.36739506889113	12.1993583772785	4.89280869278491	8.07945074451079	2.66422900983309	0.0497710908243387	0.270729020888791		DMRs-up	1.30302284079507	Aldh1a3	mm10_genes_intronexonboundaries
chr8	25240392	25240967	576	*	chr8_25240392_25240967	1.67961536693759	1.14902377191648	0	17.7445212760415	2.93568521567094	5.04965671531924	3.18725268644118	0.048948989525692	0.270729020888791		DMRs-up	1.31025626908956	Tacc1	mm10_genes_introns
chr8	25240392	25240967	576	*	chr8_25240392_25240967	1.67961536693759	1.14902377191648	0	17.7445212760415	2.93568521567094	5.04965671531924	3.18725268644118	0.048948989525692	0.270729020888791		DMRs-up	1.31025626908956	Tacc1	mm10_genes_intronexonboundaries
chr8	105860461	105861139	679	*	chr8_105860461_105861139	0	0	45.1240372734075	0	0	0	-6.97637817670241	0.0499761447236902	0.270729020888791		DMRs-down	1.30123724940618	Nutf2	mm10_genes_promoters
chr8	105860461	105861139	679	*	chr8_105860461_105861139	0	0	45.1240372734075	0	0	0	-6.97637817670241	0.0499761447236902	0.270729020888791		DMRs-down	1.30123724940618	NA	mm10_genes_promoters
chr8	105860461	105861139	679	*	chr8_105860461_105861139	0	0	45.1240372734075	0	0	0	-6.97637817670241	0.0499761447236902	0.270729020888791		DMRs-down	1.30123724940618	Nutf2	mm10_genes_5UTRs
chr8	105860461	105861139	679	*	chr8_105860461_105861139	0	0	45.1240372734075	0	0	0	-6.97637817670241	0.0499761447236902	0.270729020888791		DMRs-down	1.30123724940618	Nutf2	mm10_genes_exons
chr8	105860461	105861139	679	*	chr8_105860461_105861139	0	0	45.1240372734075	0	0	0	-6.97637817670241	0.0499761447236902	0.270729020888791		DMRs-down	1.30123724940618	Nutf2	mm10_genes_introns
chr8	105860461	105861139	679	*	chr8_105860461_105861139	0	0	45.1240372734075	0	0	0	-6.97637817670241	0.0499761447236902	0.270729020888791		DMRs-down	1.30123724940618	NA	mm10_genes_intronexonboundaries
chr9	62838769	62838985	217	*	chr9_62838769_62838985	0	0	45.1240372734075	0	0	0	-6.97637817670241	0.0499761447236902	0.270729020888791		DMRs-down	1.30123724940618	Cln6	mm10_genes_exons
chr10	53299125	53299341	217	*	chr10_53299125_53299341	139.40807545582	63.1963074554062	129.902531544658	63.2148570458977	46.9709634507351	47.9717387955328	-1.07358246200379	0.0492850144457126	0.270729020888791		DMRs-down	1.30728511181537	NA	mm10_genes_exons
chr10	53299125	53299341	217	*	chr10_53299125_53299341	139.40807545582	63.1963074554062	129.902531544658	63.2148570458977	46.9709634507351	47.9717387955328	-1.07358246200379	0.0492850144457126	0.270729020888791		DMRs-down	1.30728511181537	Cep85l	mm10_genes_introns
chr10	77664269	77664587	319	*	chr10_77664269_77664587	3.35923073387518	0	12.3065556200202	27.7258144938148	25.4426052024815	23.2284208904685	2.29502172251214	0.0498582422337489	0.270729020888791		DMRs-up	1.30226303673557	NA	mm10_genes_intergenic
chr10	78034427	78034693	267	*	chr10_78034427_78034693	0	8.04316640341533	5.46958027556454	9.98129321777333	44.0352782350642	15.6539358174897	2.33217188682209	0.0499164492539739	0.270729020888791		DMRs-up	1.30175631523771	Aire	mm10_genes_introns
chr10	78034427	78034693	267	*	chr10_78034427_78034693	0	8.04316640341533	5.46958027556454	9.98129321777333	44.0352782350642	15.6539358174897	2.33217188682209	0.0499164492539739	0.270729020888791		DMRs-up	1.30175631523771	Aire	mm10_genes_intronexonboundaries
chr10	114800439	114802201	1763	*	chr10_114800439_114802201	1.67961536693759	1.14902377191648	4.10218520667341	5.54516289876296	10.2748982548483	17.1688328320854	2.27600774445353	0.0492675244548864	0.270729020888791		DMRs-up	1.30743925917004	Gm15723	mm10_genes_promoters
chr10	114800439	114802201	1763	*	chr10_114800439_114802201	1.67961536693759	1.14902377191648	4.10218520667341	5.54516289876296	10.2748982548483	17.1688328320854	2.27600774445353	0.0492675244548864	0.270729020888791		DMRs-up	1.30743925917004	Trhde	mm10_genes_promoters
chr10	114800439	114802201	1763	*	chr10_114800439_114802201	1.67961536693759	1.14902377191648	4.10218520667341	5.54516289876296	10.2748982548483	17.1688328320854	2.27600774445353	0.0492675244548864	0.270729020888791		DMRs-up	1.30743925917004	Gm15723	mm10_genes_1to5kb
chr10	114800439	114802201	1763	*	chr10_114800439_114802201	1.67961536693759	1.14902377191648	4.10218520667341	5.54516289876296	10.2748982548483	17.1688328320854	2.27600774445353	0.0492675244548864	0.270729020888791		DMRs-up	1.30743925917004	Gm15723	mm10_genes_exons
chr10	114800439	114802201	1763	*	chr10_114800439_114802201	1.67961536693759	1.14902377191648	4.10218520667341	5.54516289876296	10.2748982548483	17.1688328320854	2.27600774445353	0.0492675244548864	0.270729020888791		DMRs-up	1.30743925917004	Trhde	mm10_genes_exons
chr10	114800439	114802201	1763	*	chr10_114800439_114802201	1.67961536693759	1.14902377191648	4.10218520667341	5.54516289876296	10.2748982548483	17.1688328320854	2.27600774445353	0.0492675244548864	0.270729020888791		DMRs-up	1.30743925917004	Trhde	mm10_genes_intronexonboundaries
chr12	107980220	107980746	527	*	chr12_107980220_107980746	0	5.74511885958238	0	19.9625864355467	7.33921303917736	18.1787641751493	2.88744549297402	0.0496822910678735	0.270729020888791		DMRs-up	1.30379838515046	Bcl11b	mm10_genes_introns
chr13	23585617	23585879	263	*	chr13_23585617_23585879	0	0	45.1240372734075	0	0	0	-6.97637817670241	0.0499761447236902	0.270729020888791		DMRs-down	1.30123724940618	Hist1h2be	mm10_genes_exons
chr15	99725628	99726125	498	*	chr15_99725628_99726125	0	0	45.1240372734075	0	0	0	-6.97637817670241	0.0499761447236902	0.270729020888791		DMRs-down	1.30123724940618	Gm16537	mm10_genes_1to5kb
chr15	99725628	99726125	498	*	chr15_99725628_99726125	0	0	45.1240372734075	0	0	0	-6.97637817670241	0.0499761447236902	0.270729020888791		DMRs-down	1.30123724940618	Cox14	mm10_genes_5UTRs
chr15	99725628	99726125	498	*	chr15_99725628_99726125	0	0	45.1240372734075	0	0	0	-6.97637817670241	0.0499761447236902	0.270729020888791		DMRs-down	1.30123724940618	Cox14	mm10_genes_exons
chr15	99725628	99726125	498	*	chr15_99725628_99726125	0	0	45.1240372734075	0	0	0	-6.97637817670241	0.0499761447236902	0.270729020888791		DMRs-down	1.30123724940618	Cox14	mm10_genes_introns
chr16	44173003	44173764	762	*	chr16_44173003_44173764	0	0	45.1240372734075	0	0	0	-6.97637817670241	0.0499761447236902	0.270729020888791		DMRs-down	1.30123724940618	Usf3	mm10_genes_promoters
chr16	44173003	44173764	762	*	chr16_44173003_44173764	0	0	45.1240372734075	0	0	0	-6.97637817670241	0.0499761447236902	0.270729020888791		DMRs-down	1.30123724940618	Usf3	mm10_genes_5UTRs
chr16	44173003	44173764	762	*	chr16_44173003_44173764	0	0	45.1240372734075	0	0	0	-6.97637817670241	0.0499761447236902	0.270729020888791		DMRs-down	1.30123724940618	Usf3	mm10_genes_exons
chr16	44173003	44173764	762	*	chr16_44173003_44173764	0	0	45.1240372734075	0	0	0	-6.97637817670241	0.0499761447236902	0.270729020888791		DMRs-down	1.30123724940618	Usf3	mm10_genes_introns
chr17	26886097	26886330	234	*	chr17_26886097_26886330	6.71846146775036	8.04316640341533	6.83697534445567	2.21806515950518	1.95712347711396	0.504965671531924	-2.27496910776671	0.0495624518094298	0.270729020888791		DMRs-down	1.30484721761139	NA	mm10_genes_promoters
chr17	26886097	26886330	234	*	chr17_26886097_26886330	6.71846146775036	8.04316640341533	6.83697534445567	2.21806515950518	1.95712347711396	0.504965671531924	-2.27496910776671	0.0495624518094298	0.270729020888791		DMRs-down	1.30484721761139	NA	mm10_genes_introns
chr17	26886097	26886330	234	*	chr17_26886097_26886330	6.71846146775036	8.04316640341533	6.83697534445567	2.21806515950518	1.95712347711396	0.504965671531924	-2.27496910776671	0.0495624518094298	0.270729020888791		DMRs-down	1.30484721761139	NA	mm10_genes_intronexonboundaries
chr17	48097612	48097998	387	*	chr17_48097612_48097998	0	0	0	0	14.6784260783547	13.12910745983	5.19609710492775	0.0498682175218403	0.270729020888791		DMRs-up	1.30217615482683	NA	mm10_genes_intergenic
chr1	3671654	3672156	503	*	chr1_3671654_3672156	0	0	0	4.43613031901037	3.91424695422793	13.12910745983	4.82383007500028	0.0143760159662906	NA		DMRs-up	1.84236145356268	Xkr4	mm10_genes_promoters
chr1	4571641	4572075	435	*	chr1_4571641_4572075	0	0	0	8.87226063802074	1.95712347711396	7.06951940144694	4.54127292395012	0.0274042238211072	NA		DMRs-up	1.5621824940838	NA	mm10_genes_intergenic
chr1	6359082	6359442	361	*	chr1_6359082_6359442	0	0	0	7.76322805826814	6.84993216989887	10.6042791021704	5.04926063644587	0.00436036409788836	NA		DMRs-up	2.3604772448824	Alkal1	mm10_genes_exons
chr1	6382891	6383203	313	*	chr1_6382891_6383203	0	0	0	1.10903257975259	11.7427408626838	5.04965671531924	4.56829287227053	0.0395071156999119	NA		DMRs-up	1.40332467574343	NA	mm10_genes_exons
chr1	6382891	6383203	313	*	chr1_6382891_6383203	0	0	0	1.10903257975259	11.7427408626838	5.04965671531924	4.56829287227053	0.0395071156999119	NA		DMRs-up	1.40332467574343	Alkal1	mm10_genes_introns
chr1	6382891	6383203	313	*	chr1_6382891_6383203	0	0	0	1.10903257975259	11.7427408626838	5.04965671531924	4.56829287227053	0.0395071156999119	NA		DMRs-up	1.40332467574343	NA	mm10_genes_intronexonboundaries
chr1	10993486	10994005	520	*	chr1_10993486_10994005	0	0	0	4.43613031901037	7.33921303917736	5.04965671531924	4.46959217560223	0.0224909390484964	NA		DMRs-up	1.64799241139112	Prex2	mm10_genes_5UTRs
chr1	10993486	10994005	520	*	chr1_10993486_10994005	0	0	0	4.43613031901037	7.33921303917736	5.04965671531924	4.46959217560223	0.0224909390484964	NA		DMRs-up	1.64799241139112	Prex2	mm10_genes_exons
chr1	10993486	10994005	520	*	chr1_10993486_10994005	0	0	0	4.43613031901037	7.33921303917736	5.04965671531924	4.46959217560223	0.0224909390484964	NA		DMRs-up	1.64799241139112	NA	mm10_genes_exons
chr1	24586521	24587177	657	*	chr1_24586521_24587177	0	0	1.36739506889113	8.87226063802074	5.87137043134189	4.54469104378732	3.68436698978823	0.0315350200111116	NA		DMRs-up	1.50120688908123	Col19a1	mm10_genes_introns
chr1	34459407	34459964	558	*	chr1_34459407_34459964	0	0	0	5.54516289876296	3.91424695422793	6.56455372991502	4.39192875192299	0.0264584461052168	NA		DMRs-up	1.57743566535435	NA	mm10_genes_promoters
chr1	34459407	34459964	558	*	chr1_34459407_34459964	0	0	0	5.54516289876296	3.91424695422793	6.56455372991502	4.39192875192299	0.0264584461052168	NA		DMRs-up	1.57743566535435	Ptpn18	mm10_genes_promoters
chr1	34459407	34459964	558	*	chr1_34459407_34459964	0	0	0	5.54516289876296	3.91424695422793	6.56455372991502	4.39192875192299	0.0264584461052168	NA		DMRs-up	1.57743566535435	Ptpn18	mm10_genes_1to5kb
chr1	34459407	34459964	558	*	chr1_34459407_34459964	0	0	0	5.54516289876296	3.91424695422793	6.56455372991502	4.39192875192299	0.0264584461052168	NA		DMRs-up	1.57743566535435	NA	mm10_genes_exons
chr1	34459407	34459964	558	*	chr1_34459407_34459964	0	0	0	5.54516289876296	3.91424695422793	6.56455372991502	4.39192875192299	0.0264584461052168	NA		DMRs-up	1.57743566535435	Ptpn18	mm10_genes_exons
chr1	37719313	37720128	816	*	chr1_37719313_37720128	0	0	0	2.21806515950518	5.3820895620634	9.59434775910656	4.50880165325423	0.0298051309694174	NA		DMRs-up	1.52570896545771	2010300C02Rik	mm10_genes_promoters
chr1	37719313	37720128	816	*	chr1_37719313_37720128	0	0	0	2.21806515950518	5.3820895620634	9.59434775910656	4.50880165325423	0.0298051309694174	NA		DMRs-up	1.52570896545771	2010300C02Rik	mm10_genes_5UTRs
chr1	37719313	37720128	816	*	chr1_37719313_37720128	0	0	0	2.21806515950518	5.3820895620634	9.59434775910656	4.50880165325423	0.0298051309694174	NA		DMRs-up	1.52570896545771	2010300C02Rik	mm10_genes_exons
